content,title
"中央新聞,同一路段補了又塌,高雄市水利局忙檢視,（中央社記者王淑芬高雄12日電）連日大雨，高雄市不僅淹水，還有多條道路塌陷，繼昨,天大昌路、義華路再現坑洞，今天仁武區竹楠路、南亞路口又塌陷兩處，附近民眾質疑4,月底才修好的路，何以品質如此不堪。,「路平」是高雄市長韓國瑜重要的施政，但是連日降雨，狀況連連。,昨天大昌、義華路口的大坑洞，水利局說是雨污水管線強大的沼氣因雨無法宣洩，壓力衝,破人孔蓋導致路面破損。,至於仁武區竹楠路、南亞路口下陷約5公分，水利局緊急封路，請人車改道；只不過同一,地點4月底才修護完成，今天又塌陷，民眾不禁質疑施工品質及技術。,水利局發布新聞稿指出，4月26日路面塌陷經開挖檢視，箱涵結構無破損情形，於是在確,認無虞後回填復舊。,今天路面塌陷雖與上次同地點，但塌陷成兩處，一處面積約3平方公尺、另一處約4平方公,尺，塌陷深度約5公分。,水利局指出，為確認箱涵結構，經派員檢視下陷處附近箱涵頂版與側牆均無滲水現象，初,判箱涵結構沒有破損，路面下陷原因尚待確認。,水利局已會同道路挖掘管理中心及其他管線單位全面檢視，要徹底修護並釐清權責歸屬，,以免修後又塌。（編輯：陳俊碩）1080612",[新聞] 同一路段補了又塌 高雄市水利局忙檢視
"而且還在臺鐵上面,吃的MMMMMMMMMM,DDDDDDDDDD,吃東西為什麼會有聲音啊??,是豬嗎,有沒有卦,--",[問卦] 吃東西發出聲音是豬嗎?
"中國恐怖限拍令曝光！「女主角性愛對象最多3人」廢到笑,2019/06/14,19:11,〔記者羅凌筠／台北報導〕中國影視劇面臨無劇可拍的危機，繼打壓宮鬥劇、權謀劇、發,布限古令之後，近日又瘋傳一張「審查細則」，將禁拍網路IP翻拍劇、古裝劇（尤其玄幻,題材）、曾經拍過的翻拍劇，劉嘉玲、蔣欣、鄭元暢《半生緣》和彭昱暢《網球少年》緊,急撤檔，中國版《王子變青蛙》、《天國的嫁衣》則待定處理。,中國5月公布《關於深化影視業綜合改革促進我國影視業健康發展的意見》，業界早風聲,鶴唳，編劇可可（化名）透露：「我已經麻木了，除了禁止翻拍這塊，其他所有東西都是,不意外的。」可可認為，這波禁翻拍主要是針對武俠和台灣偶像劇，翻拍劇4大源頭：金,庸小說、台灣偶像劇、原創電影劇本、日本漫畫未來都「禁碰」。,審查細則中明令6個「不允許」，未婚先育不允許；男女主角發生性關係對象不得超過3人,，《神鵰俠侶》小龍女和尹志平、楊過有過關係，已快達上限；不能圍繞家產爭奪，趙麗,穎《知否知否應是綠肥紅瘦》算是不良示範；男女主角不能從事風月場所相關的工作，男,二女二危險，男三女三可以涉及；靈異題材不允許。,另外提出12個「審查艱難」，對不同的題材劇有分別限制，國民黨時代的民國劇要表現人,民處於水深火熱中，黑社會不能是正面人物，不能有人性閃光點，叛徒和漢奸不可以有人,性柔軟點，像《上海灘》以許文強當正面人物就不能拍，另外社會閑散人員不得被共產黨,吸納，如《X女特工》唐嫣角色太傻，不能加入共產黨。,古裝劇主角動機不能利己，要利他，最好利國，如《瑯琊榜》胡歌幫正義皇子王凱登基，,上位後沒有得到名利，唐宋劇不要挑起民族仇恨，避免反清復明題材；航空劇不能有空難,情節；醫療劇不要碰醫患糾紛；校園劇《致我們單純的小美好》沈月愛上胡一天成績變好,可以，學霸變壞不行，不能有校園霸凌情節。,刑偵劇不能有連環命案，公職人員必須有為有守，不能撩妹也不能被撩，監獄是改造人向,上的地方，不可以寫監獄霸凌，即使霸凌也要馬上被獄警制止，《獵場》胡歌獄中霸凌戲,份即因不合規定被刪；法庭劇不會出現陪審團制度；境外劇不能寫泰國等一帶一路的國家,社會混亂；未來劇不能碰末世題材，例如《流浪地球》是自然問題，不是人為問題。,資深編劇汪海林證實：「這個截圖就是個經驗匯總，裡面提到的內容有原則性問題，但大,部分細節都是可以溝通的，比如截圖裏說的『男女主發生過性關係的不能超過3個』，你,正面寫超過3個肯定有問題，但你隱晦地寫『他跟A好過，跟B也好過』，是可以通過的。,」中國業界很多製作方因為種種原因來不及溝通和修改，就索性直接執行，但有經驗的編,劇會想辦法修改和規避。,自由時報",[新聞] 中國恐怖限拍令曝光！「女主角性愛對象
"全民打擊秋行軍蟲，把握關鍵10天撲殺期,秋行軍蟲害已肆虐半個中國，上週開始在台灣也有多起案例，目前僅有3個縣市未發現秋,行軍蟲。再過7到10天，幼蟲將長為可飛行的「成蟲」，其至少可飛行100公里的遠距，全,台36億農作物都會受到影響！,我已請,蘇貞昌院長召開跨部會會議，成立小組緊急應變，針對可以用藥的疫區，協助農,民噴藥處理。不能用藥的疫區，就要銷毀農作物，依法給予補償，將損害降到最低。,防疫視同作戰！我要鄭重宣布，全民一起加入打擊秋行軍蟲的行列。麻煩大家，認明秋行,軍蟲有以下特色：,10天成會飛的成蟲，防疫更困難,頭部有Y字型，身體有梯形四黑點,危害水稻、玉米等農產品,這10天是秋行軍蟲撲殺的關鍵期，若發現可疑蟲體，有以下四種回報方式，假如鑑別為秋,行軍蟲，就可以獲得獎金一萬元！,1,下載,行政院農業委員會的「農作物天然災害即時回報」APP,2,傳訊給,動植物防疫檢疫局-防疫小尖兵,3,通報專線0800039131,4,防檢局的LINE：",[臉書] 蔡英文
"勇士好像下個賽季不太樂觀欸,身為四年老勇迷的你們要去哪裡呢？,今天看勇迷崩潰真的開心^^,--",[問卦] 下個賽季還會有勇迷嗎？
"1.媒體來源:,上報,2.記者署名,朱明,3.完整新聞標題:,萬劍彈「補考」過關,空軍計劃增購強化IDF對地攻擊能量,4.完整新聞內文:,漢光電腦兵推多次驗證能萬劍彈能有效破壞中國沿岸陣地，因此據指出，空軍已規劃增購,，來強化IDF戰機對地對海的作戰能量。（攝影：李智為）,空軍以代號「神斧專案」量產中科院研製的「萬劍彈（視距外集束巡弋飛彈）」將於2020,年告一段落，從2017年下半年空軍將量產型的「萬劍彈」納入年度國軍實彈射擊科目進行,「最終作戰射擊驗證」，歷經兩次失敗重新補考驗證，終於在今年4月的通過最終射擊驗,證，達成原先設計的作戰能力，據指出，近幾年",[新聞] 萬劍彈「補考」過關　空軍計劃增購強化ID
"如題,運彩,顧名思義,就是看哪隻運動隊伍贏,那麼,這應該是可以透過戰史跟成員紀錄分析出來,邊勝率大吧,就像股票可以靠財報去分析接下來漲跟跌哪個機率高,跟簽明牌那種單純靠賽的不同,那麼,運彩應該算賭博,還是投資呢,--",[問卦] 運彩到底算賭博還是投資
"嘿,大家晚上好啊～,就是啊,今日香港,明日台灣,到底是誰說的啊？,明明我們目前狀態跟香港不同啊,我們明明是主權獨立的國家,雖遭對岸打壓,但實質上還是主權獨立,沒有殖民母國,我們還有最後一道防線是打戰,明明與香港不同,這種二分法484政治操作啊？,有沒有口號帶風向的卦啊？,--",[問卦] 今日香港 明日台灣是誰說的?
"1.媒體來源:TVBS,2.記者署名:賴俊佑,3.完整新聞標題:黃子佼孟耿如明年4月結婚,席開200桌大咖雲集,4.完整新聞內文:,藝人黃子佼和女友孟耿如交往多年，雖然兩人早有共識在2020年結婚，卻遲遲選不出好日,子，如今黃子佼親口透露，兩人的婚期確定在明年4月，且粗估宴客桌數至少200桌，以佼,哥演藝圈30年資歷，想必屆時婚宴星光熠熠。,根據ETtoday,星光雲報導，黃子佼表示，兩人期望可以辦一場園遊會式的婚宴，讓大家開,開心心的參加喜宴，不過雙方親友團眾多，且交友圈相當廣，除了演藝圈大咖明星，還有,政商名流和貴婦級朋友，因籌備過程中最頭痛的就是場地。,黃子佼透露，原本想辦戶外辦桌，但想到還有張清芳這樣的貴婦,朋友，「總不能叫她拉開流動廁所的門去上廁所吧！」因此還是決定辦在室內；被問到是,否會有婚前協議，黃子佼直言這樣傷感情「好像對婚姻不信任！」因此不會和孟耿如立下,婚前協議書。,5.完整新聞連結,(或短網址):",[新聞] 黃子佼孟耿如明年4月結婚 席開200桌大咖
"台中玉米田也淪陷,兩區確認秋行軍蟲緊急銷毁,2019-06-14,18:00聯合報,記者余采瀅╱即時報導,秋行軍蟲入侵台中！台中市外埔、清水兩區玉米田今天出現秋行軍蟲蹤跡，台中市府已經,預先成立秋行軍蟲監控處理小組，立即依照SOP啟動緊急防治作業，封鎖現場管制，進行,銷毀，後續3個月為觀察期，如無發現秋行軍蟲，再還給農民耕作，並將提供農民作物及,休耕補償費。,台中市外埔及清水區玉米田遭通報疑有秋行軍蟲，行政院農委會今天下午檢驗證實為秋行,軍蟲入侵，分別為1分地及4分地的玉米田，已立即啟動防治作業，中市府農業局已通知地,主，並趕往封鎖現場。,台中市府農業局表示，外埔區玉米田已依照緊急防治作業集中掩埋植株，再施用烏肥；清,水區正評估合適處理方法，進行現地焚化或現地掩埋銷毀。後續3個月為觀察期，如無發,現秋行軍蟲，將再還給農民耕作，並依中央政策成立評價委員會提供作物補償費，另外再,給予每公頃4萬5千元的休耕補償費。,UND",[新聞] 台中玉米田也淪陷 兩區確認秋行軍蟲緊急
"立法會於傍晚6時41分宣佈，下星期一、二（6月17及18日）將不會有會議舉行。,香港加油！,抱歉昨日家人過世，所以這幾天暫時無法早上發文,--",[爆卦] 立法會宣布下周一二不開會
"最近想去伊朗觀光,不過聽說去過伊朗,想要入境美國會被打槍,這是真的嗎,還是只是都市傳說,--",[問卦] 去伊朗旅遊  還可以入境美國嗎
"Patrick,McCaw是NBA現役唯一三連冠的球員，也是從菜鳥,球季至今三連冠的球員。,2016-17金州勇士隊，NBA總冠軍。,2017-18金州勇士隊，NBA總冠軍。,2018-19多倫多暴龍隊，NBA總冠軍。,2018年新球季開季時，Patrick,McCaw與金州勇士隊鬧翻，,硬是要離開這個人人稱羨的舒適圈，也不是為了薪資問題，最後,輾轉來到多倫多暴龍隊，最後多倫多暴龍隊在今年拿到球史上第,一座NBA總冠軍！,有沒有真．扶龍命格的八卦啊？,--",[問卦] 有沒有扶龍命格的八卦？
"如題，走在馬路側邊明明好好的，結果眼角餘光,突然瞄到什麼就故意往車那邊偏，結果就被車撞了,而且讓他交到了正妹女友宮野明美，他是不是算計,好的啊？肥宅如果套用這個方法也能成功嗎？,有沒有卦,--",[問卦] 赤井秀一故意給車撞的八卦？
"不知為何板上每次有人問到赤燭的情況,下面推文往往一面倒的在檢討覺青,以下推文擷取,推文1：問台毒覺青啊,當初超關注的,推文2：我聽..覺青說:,赤燭,已經在全球大賣賺飽了,推文3：當初還一堆智障覺青入侵西洽，笑死，,推文4：當時估計也都是免洗1450在帶風向吧,滿可悲的,推文5：覺青:赤燭?那是啥?,推文6：一個覺青毀了一個好公司,推文7：安啦,覺青有捐小豬去救赤燭啦,推文8：覺青吸獨仔都跟勇迷一樣閉嘴了欸,推文9：覺青只是拿來當作打擊用的材料而已，實際後果管他去死,推文10：被覺青推出來的犧牲品,推文11：覺青不是要捐錢養嗎,推文12：被覺青害慘了,推文13：可惜了還願返校這麼棒的遊戲,被覺青吉娃娃當免洗打手,推文14：被覺青當擋箭牌死的,推文15：覺青高潮射完,就丟一句""愛跟中國做生意的下場"",諸如此類的推文,在板上還有很多,就不一一貼出了,可是赤燭明明是被中國封殺的吧,為何提到赤燭,就一堆人在檢討覺青？？,--",[問卦] 為何提到赤燭 一堆人在檢討覺青？？
"1.媒體來源:,三立,2.記者署名,記者馬郁雯、張德生／新北報導,3.完整新聞標題:,網購竟收「空包裹」,電商遭指控不理,4.完整新聞內文:,去年11月，新北市一名黃先生在PChome平台跟賣家購買10支手錶，到超商取貨時卻發現有,異樣，拆封錄影後，居然是個空包裹，無法連繫上賣家，轉而找PChome處理，電商回應需,要「賣家同意」才能退款，雙方協調破局，還得等司法程序走完，才能夠進行退款。,黃先生到超商領包裹，付款完卻覺得重量不大對勁，請店員幫忙拆封，自己則開始全程錄,影，箱子裡居然什麼都沒有，讓黃先生超傻眼。,去年11月，黃先生在PChome上",[新聞] 網購竟收「空包裹」 電商遭指控不理
"《ＩＤ暱稱》Rrrxddd（厭世RR）,《經濟狀況》小康,《登入次數》1195,次,(同天內只計一次),《有效文章》2635,篇,(退:0),《目前動態》查詢,Rrrxddd,《私人信箱》最近無新信件,《上次上站》06/14/2019,15:51:32,Fri,《上次故鄉》126.233.169.33,《,五子棋,》,0,勝,0,敗,0,和,《象棋戰績》,0,勝,0,敗,0和,1.參選理由、參選期望,（1）媽祖托夢，叫我一定要出來,（2）如果有人問我願不願意出來承擔,我會回答「Yes,,I,do.」,2.預計採用的管理方式、競選政見,「立足台灣、胸懷中國、放眼世界、征服宇宙。」,「要有出頭天，先要有立足點，追求世界化，莫忘本土化。」,（1）我很感謝海內外一路支持我的朋友。,（2）在擔任普通鄉民的這段時間，深刻體會到只有台灣好，PTT才會更好，只有八卦板改,變，才能夠真正的改變PTT。,（3）長期以來老屁股板主熱衷於權位，離鄉民期望越來越遠，所以八卦板的改革刻不容,緩。希望現在板主們能體察民意並重視社會脈動。,（4）我生在台灣、長在台灣，將來也會死在台灣、埋在台灣，對於PTT的發展與守護，我,不計個人得失榮辱願意負起責任，只希望能夠改變八卦板。,●,一個重點,八卦板需要什麼？,需要杜絕政治文,專注抓政問,杜絕政黑逐字稿,●八卦又老又窮,●親政黑友政黑,●總目標,八卦發大財,3.每週可以管理看板的時間,很閒,4.其他:,反正選不上,廢文+1,爽,--",[參選] Rrrxddd 團結一致打贏選戰
